"","text","favoriteCount","created","statusSource","period"
"886","   at this rate harry kane would make a great nfl kicker",0,"2022-12-11","Android",2
"887","   sobshxthouse",0,"2022-12-11","iPhone",2
"888","     Not in the box",0,"2022-12-11","iPhone",2
"889","      He was far from bad If you watched ",0,"2022-12-11","Android",2
"890","   What a sad sad nonce",0,"2022-12-11","iPhone",2
"891","  Wonderful goal",0,"2022-12-11","Android",2
"892","gips bichoute ",1,"2022-12-11","iPhone",2
"893","   here you go pal Enjoy your night ",0,"2022-12-11","iPhone",2
"894","  Im supporting Morocco but idk if theyre gonna win this one its gonna be a tough matc ",0,"2022-12-11","iPhone",2
"895","   so what lmfao hes still a player",0,"2022-12-11","iPhone",2
"896","  Talented ballersmileboomboomboomclap",0,"2022-12-11","Android",2
"897","FREED FROM DESIREEEE ",0,"2022-12-11","iPhone",2
"898"," Antoine the Partybeast joy",1,"2022-12-11","iPhone",2
"899","      Yeah have a good laugh while Mbapp ",0,"2022-12-11","Android",2
"900","      He was bad tonight Lenphant terrible",0,"2022-12-11","iPhone",2
"901"," mbappe being so awkward sobsobsob",2,"2022-12-11","iPhone",2
"902","      Please be the voice of voiceless people ",0,"2022-12-11","iPhone",2
"903","    Surprise surprise the lions  are Back Morocco   rocketrocket",1,"2022-12-11","iPhone",2
"904","    Snails are better than this hankey",0,"2022-12-11","Android",2
"905","  GOAT",0,"2022-12-11","Android",2
"906","   Ratio",1,"2022-12-11","Android",2
"907","  you ghosted that whole game",1,"2022-12-11","Web App",2
"908","  Pavard dancing while he hasnt played a minute",0,"2022-12-11","iPhone",2
"909","Kartinggtgtgtgtgtgtgt ",0,"2022-12-11","iPhone",2
"910","   Ratio",21,"2022-12-11","iPhone",2
"911","  Pays sans ame",5,"2022-12-11","iPhone",2
"912","Grand patron crown",0,"2022-12-11","Android",2
"913"," Snail eating sops",0,"2022-12-11","iPhone",2
"914","Lets go  hearteyeshearteyes",1,"2022-12-11","Android",2
"915","  Pleures",1,"2022-12-11","iPhone",2
"916","   I
dont 
understand",0,"2022-12-11","Web App",2
"917","  Player",0,"2022-12-11","Android",2
"918","   Never Give Up  France muscletrophypray",0,"2022-12-11","Android",2
"919","  Virgin",1,"2022-12-11","iPhone",2
"920","     Coming home",0,"2022-12-11","Android",2
"921"," France national team all players football is not Francies Morocco ready to fight some African an ",0,"2022-12-11","Android",2
"922","   Non Mon amis if it wasnt for Qatar  that penalty miss wouldnt have occ ",0,"2022-12-11","Android",2
"923","   Proud of you France Never Give Up musclemusclemusclemusclemusclepraytrophy",0,"2022-12-11","Android",2
"924","   Struggled to create against a far from stellar defence when we were on top in midfield Why Henry",0,"2022-12-11","iPhone",2
"925","      Also you think that Mbappe is a ter ",0,"2022-12-11","Android",2
"926","  Good game",0,"2022-12-11","Android",2
"927","  Respecter",0,"2022-12-11","Android",2
"928"," Take a good lesson from Japan leave the place clean",1,"2022-12-11","iPhone",2
"929","    thank you for the support",0,"2022-12-11","Web App",2
"930","      Go fuck your dead is a pretty typic ",0,"2022-12-11","Android",2
"931","  I wanna be just like you one day
I know I will",0,"2022-12-11","iPhone",2
"932","     Airport this way ",0,"2022-12-11","Android",2
"933","  ok but now that we have that who are you supporting  ",1,"2022-12-11","Android",2
"934","  Is it really a dream Dima Maghrib",0,"2022-12-11","iPhone",2
"935","   Rest",0,"2022-12-11","iPhone",2
"936","   you are a muslim",0,"2022-12-11","Web App",2
"937","  Bro what a hit youre on another level openmouthdashopenmouthdashopenmouthdashopenmouthdashAllezLesBleus",0,"2022-12-11","iPhone",2
"938"," how much did you pay the ref",0,"2022-12-11","Web App",2
"939","   Oh its worse than farmer outplayed by an England team that always chokes ",0,"2022-12-11","Android",2
"940","   I was just trying to help him improve as a player He needs it",0,"2022-12-11","iPhone",2
"941"," On les a niquey",0,"2022-12-11","Android",2
"942","  Une belle daube musicale",6,"2022-12-11","Android",2
"943","   Congrats you success to block Kylian  Now you can go home",1,"2022-12-11","Android",2
"944"," your defence is terrifying harry maguire sob",2,"2022-12-11","Android",2
"945","    Like Shaw You mad I wouldnt have given a Kane a full game ",1,"2022-12-11","iPhone",2
"946","   On January 1st well be able to say next year is the Euros 3 major intern ",1,"2022-12-11","Android",2
"947","   Yet another golden generation of players who will under achieve I dont know ",1,"2022-12-11","Android",2
"948","     Wow Translated as Go fuck youre dead when its no ",0,"2022-12-11","iPhone",2
"949","  Anjay mbappesunglasses",0,"2022-12-11","Android",2
"950","  Finally came out of Kyle Walkers pocket",0,"2022-12-11","iPhone",2
"951","  Women coffee",0,"2022-12-11","iPhone",2
"952","  Women coffee",0,"2022-12-11","iPhone",2
"953","    Stop crying loser ",0,"2022-12-11","Android",2
"954"," Basement5 Riot ",0,"2022-12-11","Web App",2
"955","    So Africa beats England mf",2,"2022-12-11","Android",2
"956","  Got pocketed by Walker LOL washed Foden is better",0,"2022-12-11","Android",2
"957","It wasnt a great game by Theo Hernandez tho ",0,"2022-12-11","Android",2
"958","  Hakimi le lion ",1,"2022-12-11","Android",2
"959"," Tricampeones",0,"2022-12-11","Android",2
"960","  Africa United joy",0,"2022-12-11","iPhone",2
"961","  Tortue Janine",0,"2022-12-11","iPhone",2
"962","the worlds ready for african versus Marocco vs  ",0,"2022-12-11","Web App",2
"963","     Cry mathafockin english bidch",0,"2022-12-11","Android",2
"964","   Look for it in the skyjoy",0,"2022-12-11","iPhone",2
"965","    Pp goatesque",0,"2022-12-11","iPhone",2
"966","    Kane will never shoot a penalty again sob",1,"2022-12-11","Android",2
"967","  Haaland is astronomically clear of u",0,"2022-12-11","iPhone",2
"968","    111111111InsyaALLAH become to Champion",1,"2022-12-11","Android",2
"969","B2B Semifinal Congratulations   My favorite player Grizzi   FIFAWorldCup Qatar2022",0,"2022-12-11","Android",2
"970","  Prend pas le seum mv",0,"2022-12-11","iPhone",2
"971","  I love you boy",0,"2022-12-11","iPhone",2
"972","   Congratulations England  prayblush",0,"2022-12-11","iPhone",2
"973","  Great strikezap",0,"2022-12-11","iPhone",2
"974","    Beyond lucky  We scored two beautiful goal and you guys got two pen ",0,"2022-12-11","Web App",2
"975","  Farmers League bra",0,"2022-12-11","Android",2
"976","  Me and big Storker ",3,"2022-12-11","iPhone",2
"977"," Played so dirtyFaceless all you",0,"2022-12-11","Android",2
"978","  Lucky you paid the Referee",0,"2022-12-11","iPhone",2
"979","They might have won but shambolic performances from Upa Tchouameni Theo Varane and Kounde were very average too ",0,"2022-12-11","iPhone",2
"980","    Giroud Griezmann Lloris dembele can win World Cup second time ",3,"2022-12-11","iPhone",2
"981"," On attend",1,"2022-12-11","iPhone",2
"982"," On attend",1,"2022-12-11","iPhone",2
"983","  Tchouameni you have one task elimate the argetinias cause this tourment is sold to arg ",0,"2022-12-11","Web App",2
"984","  Mbappe",0,"2022-12-11","Android",2
"985","   Watch highlights of all 60",0,"2022-12-11","Web App",2
"986","  ratio",0,"2022-12-11","Web App",2
"987","    Great bet Chris",0,"2022-12-11","iPhone",2
"988","    im feel so bad for bellingham sobsobsob",1,"2022-12-11","Web App",2
"989","  Just a samp ",0,"2022-12-11","iPhone",2
"990","   Just so happy england lost all is right in the world again mashallah",0,"2022-12-11","iPhone",2
"991","  What country do you play for Apparently you were playing a game today but didnt see you ",0,"2022-12-11","iPhone",2
"992","    Unfortunately for you ",0,"2022-12-11","iPhone",2
"993","     Cry harder ",1,"2022-12-11","Android",2
"994","      possible before the finalsmirk

A technically bor ",0,"2022-12-11","Android",2
"995","  kylian on my knees ",0,"2022-12-11","Android",2
"996","      The Qatari officials of the World Cup draws and ",0,"2022-12-11","Android",2
"997","     joy its not salty to point out that  is a pretty bad footballer",0,"2022-12-11","iPhone",2
"998","   Hell nah skullskullskull",1,"2022-12-11","iPhone",2
"999","  How much money u gonna pay the next ref",0,"2022-12-11","Android",2
"1000","Bring it on you colonising fucks ",5,"2022-12-11","iPhone",2
"1001","  you got one already bro give the rest a chance my boy",0,"2022-12-11","iPhone",2
"1002","      If you guys do 16 groups and 3 teams each Im n ",0,"2022-12-11","Android",2
"1003","   Yes amazigh Moroccan can do more thank you very much",1,"2022-12-11","iPhone",2
"1004","  The hate train that yall have towards Mbapp is crazy Every major player and critic and ",0,"2022-12-11","iPhone",2
"1005","  You were one of the worst players on the pitch",0,"2022-12-11","iPhone",2
"1006","   Morocco can make history 
Inshallah 
Semi final won against France ",10,"2022-12-11","Android",2
"1007","      Calm down Portugal Pepe and Bruno Fernndez wil ",1,"2022-12-11","Web App",2
"1008","    good summary Think the jurys out on Bellingham Too nervou ",0,"2022-12-11","Web App",2
"1009","     Location England dont be salty",1,"2022-12-11","iPhone",2
"1010","  Your Mother the queen of bitch",0,"2022-12-11","Android",2
"1011","    damn you forgot to turn on your tv before the game started or ",1,"2022-12-11","iPhone",2
"1012","Mes chouchou  ",0,"2022-12-11","iPhone",2
"1013","    wont downgrade to the smallest club in liverpool",0,"2022-12-11","Web App",2
"1014"," Free from desire ",0,"2022-12-11","iPhone",2
"1015","   Happens every 4 years or so whilst other nations win  there is an under lying problem mr winter",0,"2022-12-11","iPhone",2
"1016","     Yeah and u still cant win are you sure invented ",0,"2022-12-11","iPhone",2
"1017","Black powermuscle Africans ",1,"2022-12-11","iPhone",2
"1018"," London Calling",0,"2022-12-11","Android",2
"1019","   Morroco sweatsmile",1,"2022-12-11","Android",2
"1020","   We ready",0,"2022-12-11","Android",2
"1021","   Farmer league  ",0,"2022-12-11","iPhone",2
"1022","Still life by RM ",1,"2022-12-11","Android",2
"1023","   Its sadbrokenheartsobvery sad for cristiano fan boys Sleepless night heartbreak amp pa ",10,"2022-12-11","Android",2
"1024","   Every bloody time the same You know apart from the occasional British bull ",0,"2022-12-11","iPhone",2
"1025","   Back on their knees  Henry",1,"2022-12-11","Android",2
"1026","    cant be taken5 people checking on camera and 0 fou ",4,"2022-12-11","iPhone",2
"1027","   Dont care England outhearteyes",1,"2022-12-11","iPhone",2
"1028","     Your team gave away 2 penalties which shows the level of cheating",0,"2022-12-11","iPhone",2
"1029","   musclemusclemusclefinal mbappe and messi",1,"2022-12-11","Android",2
"1030","    Good thing there were 10 other players on the pitch joy",0,"2022-12-11","Web App",2
"1031","  Ballerrrrrrrrrr u are the goat goatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoatgoat ",0,"2022-12-11","Android",2
"1032","     How come the women do then",0,"2022-12-11","Android",2
"1033","  Nice one fella",0,"2022-12-11","iPhone",2
"1034","     You dont watch match boy is far more important fo ",0,"2022-12-11","iPhone",2
"1035","   Who got owned by Kyle Walker",2,"2022-12-11","iPhone",2
"1036","  Best DM itw",0,"2022-12-11","Android",2
"1037"," One is like speed",0,"2022-12-11","Android",2
"1038"," The dripping tap",0,"2022-12-11","Web App",2
"1039","   Just need a prolific goal scorer a solid centre back to partner stones and a decent manager",0,"2022-12-11","Android",2
"1040","  You didnt do shit today Your team played well",0,"2022-12-11","Android",2
"1041","     Ratio",7,"2022-12-11","iPhone",2
"1042","    i cant understand why Portsmouth fans are all over this",0,"2022-12-11","Android",2
"1043","Mbappe went to collect Kanes ball from the car park outside ",1,"2022-12-11","Android",2
"1044","  Makes a change from the white flag you usually put up",2,"2022-12-11","Android",2
"1045","      Shame on  
Anti football 5 people ch ",2,"2022-12-11","iPhone",2
"1046","Kerchak  BLUE
Reggae amp Calypso Remix  Gazo only ",0,"2022-12-11","iPhone",2
"1047","   Nord VPN",0,"2022-12-11","Android",2
"1048","  Reve ce permis",0,"2022-12-11","Android",2
"1049","  You deserve it go get it
 ",1,"2022-12-11","Android",2
"1050","   Yes but he became a world champion in 2018 and maybe it will be the second t ",1,"2022-12-11","Android",2
"1051"," Feed from desire",0,"2022-12-11","iPhone",2
"1052","   Holy cringe",1,"2022-12-11","iPhone",2
"1053","   I love the fact youve not mentioned Harry Kane You know BottleJob",0,"2022-12-11","iPhone",2
"1054","  Love you  hearteyeshearteyeshearteyes",0,"2022-12-11","iPhone",2
"1055"," is that you ",0,"2022-12-11","iPhone",2
"1056","      Even with your players grab him not ",1,"2022-12-11","Android",2
"1057","  Raffeal",0,"2022-12-11","Web App",2
"1058","    The only people who are lost are the England team lil bro joy",0,"2022-12-11","iPhone",2
"1059","   Do you think a number 6 who can take the ball on the half turn and distribute ",0,"2022-12-11","iPhone",2
"1060"," Real question is did u pay the ref 
Answer yes",0,"2022-12-11","Android",2
"1061","     Yes but he smacked ass in UCL dont give a f about what u said jobeless boy",1,"2022-12-11","iPhone",2
"1062","      Thats cute  ",2,"2022-12-11","Android",2
"1063","  Scotland ",1,"2022-12-11","Android",2
"1064","It didnt even require the shootout

The penalty kick once again remained the bane of   as they wer ",0,"2022-12-11","TweetDeck",2
"1065","      Brazils game against Croatia was stolen look at the game there",0,"2022-12-10","Android",2
"1066"," Super congratulations",0,"2022-12-10","iPhone",2
"1067","    Bruuuuh where is haaland  Ah in Holliday",0,"2022-12-10","iPhone",2
"1068","  Prick",0,"2022-12-10","iPhone",2
"1069","      He created zero occasions",0,"2022-12-10","iPhone",2
"1070","  your girlfriends dick is bigger than urs",0,"2022-12-10","iPhone",2
"1071","    Unfortunately Southgate isnt ruthless enough The question ",0,"2022-12-10","Android",2
"1072","   Ratio",0,"2022-12-10","iPhone",2
"1073"," Le Cheats Le Wankers ",0,"2022-12-10","Android",2
"1074","  Congratulations Mbappe without you france is nothing",0,"2022-12-10","Android",2
"1075","notesCock it up pon di dumpa truck musicalnote",1,"2022-12-10","iPhone",2
"1076","  Morocco is coming triumphtriumphtriumph",0,"2022-12-10","Android",2
"1077","    Amalia im not saying he isnt allowed a bad game He is and h ",0,"2022-12-10","iPhone",2
"1078","    Amalia im not saying he isnt allowed a bad game He is and h ",0,"2022-12-10","iPhone",2
"1079","  ur ref was defo paid",0,"2022-12-10","Android",2
"1080"," CONGRATULATIONS",0,"2022-12-10","Android",2
"1081","    You support an English club pal jokes on you",0,"2022-12-10","iPhone",2
"1082"," Max value 11 ",0,"2022-12-10","Android",2
"1083","We are qualified for the semifinal too happy   ",2,"2022-12-10","Web App",2
"1084","  Piss off you bellend",0,"2022-12-10","iPhone",2
"1085","  Grande kylian",0,"2022-12-10","Android",2
"1086","  Boycott en silence",0,"2022-12-10","iPhone",2
"1087","      should have",0,"2022-12-10","Android",2
"1088","  Max value 11 ",0,"2022-12-10","Android",2
"1089","  sparkleslaughingcongratulations Good luck next timesoccersparkles",0,"2022-12-10","iPhone",2
"1090","  I love THIS ",0,"2022-12-10","Android",2
"1091","  Its to early for your dream  eny way if u win they called u France man  but if u louse ",0,"2022-12-10","Android",2
"1092","  You did ok",0,"2022-12-10","Android",2
"1093","     Sorry mate but that isnt what im talking about Its ",0,"2022-12-10","iPhone",2
"1094"," Max value 11 ",0,"2022-12-10","Android",2
"1095","   Yes congratulations ",0,"2022-12-10","iPhone",2
"1096","  you gave away a pen",0,"2022-12-10","iPhone",2
"1097","    He cant be in walkers back pocket because walker is going home ",15,"2022-12-10","iPhone",2
"1098","  Your shift is near Babi ",0,"2022-12-10","Android",2
"1099","   He say you cant score a goal during a game not even a penalty",1,"2022-12-10","Android",2
"1100"," Harry maguire your defense is terrifying",1,"2022-12-10","iPhone",2
"1101","    it will leave space for dembele or giroud haha",1,"2022-12-10","Android",2
"1102"," Yes is a Giroud",2,"2022-12-10","iPhone",2
"1103","   Very honourable but do you not think its poor given the players we have and ",0,"2022-12-10","iPhone",2
"1104","  Did you play Didnt see you pal",0,"2022-12-10","iPhone",2
"1105","  Shut up you already won it youre literally the future goat let other people have some fun",0,"2022-12-10","iPhone",2
"1106","      See the good part English players ha ",0,"2022-12-10","Android",2
"1107","  closedlockwithkeyby Kyle walker tonight son",0,"2022-12-10","iPhone",2
"1108","Freed from Desire ",0,"2022-12-10","iPhone",2
"1109","  Our pleasure Lad this one is for you ",1,"2022-12-10","iPhone",2
"1110","  My brother youve achieved this dream please just give others the chance sobsob",0,"2022-12-10","iPhone",2
"1111","  Dont be hurry to receive Girouds goal haha
Mbape mothers is white so argentine wi ",0,"2022-12-10","Android",2
"1112","       hes a kaafir and ur an absolute ",0,"2022-12-10","iPhone",2
"1113","  here we are",0,"2022-12-10","Web App",2
"1114","   affected",0,"2022-12-10","Web App",2
"1115","   100 Jesus
",1,"2022-12-10","Android",2
"1116","       Monsieur Amelie Oudeas aka French Modric",0,"2022-12-10","Web App",2
"1117","Mr Killa  Run wit it ",0,"2022-12-10","Android",2
"1118","   Nah its Big thanks to Kane for that ball towards the stars",20,"2022-12-10","iPhone",2
"1119","    They will have 10 grinning",1,"2022-12-10","Android",2
"1120","   i miss this kit so much sobsob",3,"2022-12-10","Web App",2
"1121","  you did nothing",1,"2022-12-10","iPhone",2
"1122","  Love you ",0,"2022-12-10","iPhone",2
"1123","  Marked out the game Never seen you so quiet You didnt deserve the win",0,"2022-12-10","Android",2
"1124","    The most beautiful player on the pitch won the game ",0,"2022-12-10","Web App",2
"1125","   The fact that england needs 3 players to beat Kylian makes him stronger",1,"2022-12-10","iPhone",2
"1126","  pleapskepalseplease dont make it to finals",0,"2022-12-10","iPhone",2
"1127","     It was a good game 1",2,"2022-12-10","Web App",2
"1128","  Morrocco ",0,"2022-12-10","Android",2
"1129","  Shame youre still in Kyle Andrew walkers pocket",0,"2022-12-10","iPhone",2
"1130","  We wish you success in the next match and qualify for the final match good luck Kylian ",2,"2022-12-10","Android",2
"1131","      The fuck he create some occasions an ",1,"2022-12-10","Android",2
"1132","      With the age of this team and the way German ",0,"2022-12-10","Android",2
"1133","GIROUD IS ON FIRE  YOUR DEFENSE IS TERRIFIED   ",1,"2022-12-10","iPhone",2
"1134","    how come all the players in the world are allowed to have a ba ",2,"2022-12-10","iPhone",2
"1135","     Thanks you and you also played well during the match",2,"2022-12-10","Android",2
"1136","  pleeeeuuuure",0,"2022-12-10","Android",2
"1137","  Pain joyjoy",0,"2022-12-10","Android",2
"1138","     Your teams trophy is 0 like Grealish haircut Wa ",0,"2022-12-10","iPhone",2
"1139","  Correction  France team no Africa team",0,"2022-12-10","Android",2
"1140","  you need humbling",0,"2022-12-10","iPhone",2
"1141","    the best player in the world will be in good shape unless Morocc ",0,"2022-12-10","Android",2
"1142"," Gala  Freed from desire smirk",1,"2022-12-10","Web App",2
"1143","  Semis here we come",0,"2022-12-10","Android",2
"1144","  Congratulations on winning the final match God willing",0,"2022-12-10","Android",2
"1145","   freed from desire",1,"2022-12-10","iPhone",2
"1146","  Bro what dream youve already got the cup",0,"2022-12-10","Android",2
"1147","  Walker owns u",0,"2022-12-10","iPhone",2
"1148","    They always come to interrupt the pros when they r about to do ",0,"2022-12-10","iPhone",2
"1149","   Being fair Saka foul for goal would be soft Kane penalty shout outside box ",0,"2022-12-10","iPhone",2
"1150","   They are losers end of Dont ever celebrate failure these young guys are no ",0,"2022-12-10","iPhone",2
"1151","       Hope fifa are happy with that shit",0,"2022-12-10","iPhone",2
"1152","   Sorry but Saka Pickford just not good enough",0,"2022-12-10","iPhone",2
"1153","    foden is unfortunately overestimated visually and especially in terms of play",0,"2022-12-10","Android",2
"1154","   Helpfully without Kane who shouldnt be there simply not good enough Hasnt ",0,"2022-12-10","iPhone",2
"1155","     I hope Mbappe has some Xanax to get over that terrible ",0,"2022-12-10","iPhone",2
"1156","    Who is Haaland ",0,"2022-12-10","iPhone",2
"1157","   Henry Ive agreed with you over the last few tournaments We played our game ",0,"2022-12-10","iPhone",2
"1158","   CRY MORE ON YOUR WAY BACK HOME",0,"2022-12-10","iPhone",2
"1159"," HARRY MAGUIRE YOUR DEFENSE IS TERRIFYING",0,"2022-12-10","Android",2
"1160","     With three players constantly around Mbappe it give spa ",6,"2022-12-10","Android",2
"1161","    Its a mindset ",2,"2022-12-10","Android",2
"1162","Freed from desire ",0,"2022-12-10","iPhone",2
"1163","     I hope Kane have some Xanax tonight sobsoban assassin penalty striker",1,"2022-12-10","iPhone",2
"1164","  Yes i agree1",0,"2022-12-10","Android",2
"1165","  I support France since I knew football Congratulations God willing we will win the cup",0,"2022-12-10","Android",2
"1166","    No
I think the amount of fouls commited by the French team show ",1,"2022-12-10","iPhone",2
"1167","    How many are French",0,"2022-12-10","iPhone",2
"1168","    Me talking about foden",0,"2022-12-10","Android",2
"1169","    But you cant say that we cheated

England needed to score ",1,"2022-12-10","iPhone",2
"1170","  Allonsy",0,"2022-12-10","Android",2
"1171","      Dude mbappe is a legend and England is out ",0,"2022-12-10","iPhone",2
"1172","  Thats soccer man The best team Never Always win It is not the referee who didnt ",2,"2022-12-10","Android",2
"1173"," Good game hearteyeshearteyeshearteyesjoyjoyjoy",1,"2022-12-10","iPhone",2
"1174","  Please kick messi out pleasssse",0,"2022-12-10","Android",2
"1175","  whats better than winning the world cup
winning it twice in a row",0,"2022-12-10","Android",2
"1176","  Only time he was seen in the game",0,"2022-12-10","iPhone",2
"1177","    Every country has a player like that Good luck in semis Hopefully t ",0,"2022-12-10","Android",2
"1178","  Thanks for the kind note UK played their cards and they were very dangerous howeve ",1,"2022-12-10","iPhone",2
"1179"," Big merci to Qatar who owns your football and can pay off the referee for you",0,"2022-12-10","Android",2
"1180","  Save the football please raisedhandsraisedhandsraisedhands",0,"2022-12-10","iPhone",2
"1181","  Where are the French lads",0,"2022-12-10","iPhone",2
"1182","Huge congratulations and grateful thanks from Ireland  ",0,"2022-12-10","iPhone",2
"1183","   No please mate you cant do that keep appreciating the french fries plus En ",0,"2022-12-10","Web App",2
"1184","France gall ",0,"2022-12-10","iPhone",2
"1185","FREED FROM DESIRE LE BANGERRRRRR ",2,"2022-12-10","iPhone",2
"1186","Im very sad for my country of heart as an half britainamerican I hoped a better scenario for my nation but compe ",0,"2022-12-10","Android",2
"1187","  Overrated",0,"2022-12-10","iPhone",2
"1188"," Ligue 1 is garbage ",1,"2022-12-10","Android",2
"1189","  Come to your real home Real Madrid",0,"2022-12-10","Android",2
"1190","  Best of luck   We all want to see the FIFA trophy in your hand ",0,"2022-12-10","Web App",2
"1191","    I agree It could have been a great game and I dont know w ",1,"2022-12-10","iPhone",2
"1192"," Free from desire",0,"2022-12-10","iPhone",2
"1193"," The African union",0,"2022-12-10","Android",2
"1194","  The Best ITW",0,"2022-12-10","iPhone",2
"1195","I can still win the  2022 World Cup Bracket Challenge but for that the  must be won by ",0,"2022-12-10","Web App",2
"1196","   Congrats Ibou clap",0,"2022-12-10","iPhone",2
"1197","   If Mbappe wins the World Cup for the second time he will change the saying Marad ",12,"2022-12-10","iPhone",2
"1198","   I no know wetin you type for there but I follow you happy smiley",6,"2022-12-10","iPhone",2
"1199","  Help us mbappe the Moroccans are making fun of Cristiano Ronaldo",0,"2022-12-10","Android",2
"1200","    Correct every time",0,"2022-12-10","Android",2
"1201","  If Mbappe wins the World Cup for the second time he will change the saying Maradona is t ",2,"2022-12-10","iPhone",2
"1202"," Hind leg propelling scum",0,"2022-12-10","iPhone",2
"1203","  cry in silence sleeping",0,"2022-12-10","iPhone",2
"1204"," France strength their status as King of WC 32 team format amp on going to become first WC backtoback ",3,"2022-12-10","Android",2
"1205","    Him too Love the big man to be fair Underrated guy",0,"2022-12-10","Android",2
"1206","    He falls over a lot
I hope he has knee pads joyjoy",0,"2022-12-10","iPhone",2
"1207","  Dont speak French assume this translates as big thanks to my owners for paying off t ",7,"2022-12-10","Android",2
"1208","  KM10 World champions ",0,"2022-12-10","Android",2
"1209","so what de bts tkt ",0,"2022-12-10","Android",2
"1210"," Your defence is terrifying",1,"2022-12-10","Android",2
"1211","    Next time shut ur mouth",0,"2022-12-10","Web App",2
"1212","    They throw him on the ground every time hes close to doing something Just like neymar",5,"2022-12-10","iPhone",2
"1213","      I ask FIFA the Qatar World Cup and the team th ",0,"2022-12-10","Web App",2
"1214","   Im not sure for the 1st one who was check but thanks yes giroud is an incredible player",0,"2022-12-10","iPhone",2
"1215","   Hang on Do we agree that  should stick to golf If so I agree",0,"2022-12-10","iPhone",2
"1216","     my glasses make me see that youre going back home though ",1,"2022-12-10","Android",2
"1217"," morroco will try to get a 00 but if they see a countering chance they will make a run they will h ",0,"2022-12-10","Web App",2
"1218","     He was celebrating",0,"2022-12-10","Android",2
"1219","      Yeah Im crying lots and lots But atleast ",0,"2022-12-10","Web App",2
"1220"," Des africains",0,"2022-12-10","iPhone",2
"1221","    Giroud",0,"2022-12-10","Android",2
"1222","    What did you violate The refs iCloud As you clearly ",0,"2022-12-10","iPhone",2
"1223","   Stick to golf my friendMbappe is the best player in the world right now",3,"2022-12-10","Android",2
"1224","  The team who won the game celebrates and the one who lost explains ",0,"2022-12-10","iPhone",2
"1225","  kissingheartlove seeing the turtle cry ",0,"2022-12-10","iPhone",2
"1226","  Soon you will be surprised by Morocco stuckouttonguewinkingeye",2,"2022-12-10","Web App",2
"1227"," Where is  ",0,"2022-12-10","iPhone",2
"1228","   Shush mate Respect the effort Chelsea were close",0,"2022-12-10","Web App",2
"1229","The sound of Griezman carrying the team ",0,"2022-12-10","iPhone",2
"1230","     And youre silly enough to believe this wasnt edited o ",0,"2022-12-10","Web App",2
"1231"," Welcome to Morocco muscle",0,"2022-12-10","Android",2
"1232","   Being french done a dna test discovered i was 40 irishscottish  loving this",0,"2022-12-10","iPhone",2
"1233","       are u really still crying that your little country lost today",0,"2022-12-10","Web App",2
"1234","yeah yeah yeah  flute ",2,"2022-12-10","iPhone",2
"1235","  Bossfire",0,"2022-12-10","iPhone",2
"1236","  Having a biased referee helps",0,"2022-12-10","Android",2
"1237","  If ur happy n you know fb",0,"2022-12-10","Android",2
"1238","    No it didnt",0,"2022-12-10","iPhone",2
"1239","same vibes  fire",0,"2022-12-10","iPhone",2
"1240","    And that doesnt happen to Messi
Griezman was the man tonight",0,"2022-12-10","Android",2
"1241","   Just stop bro",1,"2022-12-10","iPhone",2
"1242"," How much did you pay the ref",0,"2022-12-10","Android",2
"1243","  Go to bed",0,"2022-12-10","iPhone",2
"1244","     isnt that 34 players ah no its even more ",1,"2022-12-10","Android",2
"1245","  Even after getting awarded with lots of penalties England couldnt win",0,"2022-12-10","Android",2
"1246","  Were you on the pitch ",0,"2022-12-10","Web App",2
"1247","  Now the big question is how you will play kiks against your friend Hakimi It is difficult ",0,"2022-12-10","Android",2
"1248","Congratulations to  for defeating  21",0,"2022-12-10","Android",2
"1249","  But u lucky no snapped legs for u",0,"2022-12-10","iPhone",2
"1250","  Come to Real Madrid ",0,"2022-12-10","iPhone",2
"1251","  My dm  generational",0,"2022-12-10","iPhone",2
"1252","       Finals",0,"2022-12-10","Web App",2
"1253","Central Cee  Day un the life ",0,"2022-12-10","iPhone",2
"1254","   Probably the worst player on the field",0,"2022-12-10","iPhone",2
"1255"," Thank you France ",15,"2022-12-10","Android",2
"1256","      How ironic Has the audacity to call someon ",0,"2022-12-10","Web App",2
"1257","    Bro youre out of the World Cup hahahahaaha We violated ",0,"2022-12-10","iPhone",2
"1258","   We are taking about ",0,"2022-12-10","iPhone",2
"1259","Naps ",0,"2022-12-10","iPhone",2
"1260","    That be Ronaldo sweatsmile",0,"2022-12-10","Android",2
"1261","Man of the match for  tonight Wilton Sampaio  best performance of the FIFAWorldCup for France ",0,"2022-12-10","iPhone",2
"1262","  Now the big question is how you will play against your friend Hakimi It is difficult to p ",1,"2022-12-10","Android",2
"1263","  Crack",0,"2022-12-10","Android",2
"1264","    Your french is good dont worry okhand",1,"2022-12-10","Android",2
"1265","   u need me to explain for u",0,"2022-12-10","Web App",2
"1266","     Keeper was named man of the match But more impor ",0,"2022-12-10","Android",2
"1267","   Yeah kane smashed it tonight  ",0,"2022-12-10","Android",2
